Customer Number,Customer Name,Document Number,Document Type,Document Date,Sales Amount,Original Trx Amount
1003123,Muthar Abdulqadir Al3alaf Ph Mosel,SINV-0000052542,Sales / Invoices,8/13/2022,0.00000,0.00000
1003123,Muthar Abdulqadir Al3alaf Ph Mosel,SRTN-0000004771,Returns,9/12/2022,0.00000,0.00000
1003124,Darwazai Tobzawa Ph Hawler,SINV-0000043621,Sales / Invoices,12/4/2021,609.50000,609.50000
1003124,Darwazai Tobzawa Ph Hawler,SINV-0000047399,Sales / Invoices,2/28/2022,424.00000,424.00000
1003124,Darwazai Tobzawa Ph Hawler,SINV-0000047400,Sales / Invoices,2/28/2022,80.00000,80.00000
1003124,Darwazai Tobzawa Ph Hawler,SINV-0000048871,Sales / Invoices,4/10/2022,110.00000,110.00000
1003124,Darwazai Tobzawa Ph Hawler,SINV-0000051041,Sales / Invoices,6/19/2022,60.00000,60.00000
1003124,Darwazai Tobzawa Ph Hawler,SINV-0000051042,Sales / Invoices,6/19/2022,80.00000,80.00000
1003124,Darwazai Tobzawa Ph Hawler,SINV-0000051694,Sales / Invoices,7/17/2022,0.00000,0.00000
1003124,Darwazai Tobzawa Ph Hawler,SINV-0000052724,Sales / Invoices,8/20/2022,159.10000,159.10000
1003124,Darwazai Tobzawa Ph Hawler,SINV-0000053318,Sales / Invoices,9/19/2022,85.20000,85.20000
1003124,Darwazai Tobzawa Ph Hawler,DM-0000000452,Debit Memos,7/31/2022,9.00000,9.00000
1003124,Darwazai Tobzawa Ph Hawler,CM-000002209,Credit Memos,1/15/2022,91.42500,91.42500
1003124,Darwazai Tobzawa Ph Hawler,CM-000002536,Credit Memos,3/1/2022,63.60000,63.60000
1003124,Darwazai Tobzawa Ph Hawler,CM-000003047,Credit Memos,5/8/2022,16.50000,16.50000
1003124,Darwazai Tobzawa Ph Hawler,CM-000003502,Credit Memos,7/14/2022,9.00000,9.00000
1003124,Darwazai Tobzawa Ph Hawler,CM-000003801,Credit Memos,8/7/2022,9.00000,9.00000
1003124,Darwazai Tobzawa Ph Hawler,SRTN-0000004747,Returns,9/6/2022,159.10000,159.10000
1003124,Darwazai Tobzawa Ph Hawler,PMT-0000011093,Payments,1/15/2022,0.00000,518.07500
1003124,Darwazai Tobzawa Ph Hawler,PMT-0000011665,Payments,3/1/2022,0.00000,360.40000
1003124,Darwazai Tobzawa Ph Hawler,PMT-0000011667,Payments,3/1/2022,0.00000,80.00000
1003124,Darwazai Tobzawa Ph Hawler,PMT-0000012529,Payments,5/8/2022,0.00000,93.50000
1003124,Darwazai Tobzawa Ph Hawler,PMT-0000013309,Payments,7/14/2022,0.00000,51.00000
1003124,Darwazai Tobzawa Ph Hawler,PMT-0000013311,Payments,7/14/2022,0.00000,80.00000
1003124,Darwazai Tobzawa Ph Hawler,PMT-0000013808,Payments,7/31/2022,0.00000,-131.00000
1003124,Darwazai Tobzawa Ph Hawler,PMT-0000013978,Payments,8/7/2022,0.00000,131.00000
1003125,Zaid Ph Biji,SINV-0000043623,Sales / Invoices,12/4/2021,669.00000,669.00000
1003126,Handrisha Ph Hawler,SINV-0000043626,Sales / Invoices,12/4/2021,0.00000,0.00000
1003126,Handrisha Ph Hawler,SINV-0000044494,Sales / Invoices,12/25/2021,0.00000,0.00000
1003126,Handrisha Ph Hawler,SRTN-0000003389,Returns,12/4/2021,0.00000,0.00000
1003126,Handrisha Ph Hawler,SRTN-0000003474,Returns,12/25/2021,0.00000,0.00000
1003127,Nada Younis Ph Karkuk,SINV-0000043637,Sales / Invoices,12/4/2021,600.00000,600.00000
1003127,Nada Younis Ph Karkuk,DM-0000000453,Debit Memos,7/31/2022,42.00000,42.00000
1003127,Nada Younis Ph Karkuk,DM-0000000579,Debit Memos,8/31/2022,42.00000,42.00000
1003127,Nada Younis Ph Karkuk,CM-000003498,Credit Memos,7/6/2022,42.00000,42.00000
1003127,Nada Younis Ph Karkuk,CM-000003858,Credit Memos,8/7/2022,42.00000,42.00000
1003127,Nada Younis Ph Karkuk,CM-000004262,Credit Memos,9/1/2022,42.00000,42.00000
1003127,Nada Younis Ph Karkuk,PMT-0000013271,Payments,7/6/2022,0.00000,558.00000
1003127,Nada Younis Ph Karkuk,PMT-0000013704,Payments,7/31/2022,0.00000,-558.00000
1003127,Nada Younis Ph Karkuk,PMT-0000014045,Payments,8/7/2022,0.00000,558.00000
1003127,Nada Younis Ph Karkuk,PMT-0000014465,Payments,8/31/2022,0.00000,-558.00000
1003127,Nada Younis Ph Karkuk,PMT-0000014610,Payments,9/1/2022,0.00000,558.00000
1003128,Regay Mufty Ph Hawler,SINV-0000043639,Sales / Invoices,12/4/2021,0.00000,0.00000
1003128,Regay Mufty Ph Hawler,SRTN-0000004246,Returns,6/9/2022,0.00000,0.00000
1003129,Yousf Tavga Norenga,SINV-0000043698,Sales / Invoices,12/6/2021,240.00000,240.00000
1003129,Yousf Tavga Norenga,SINV-0000053502,Sales / Invoices,10/1/2022,29.90000,29.90000
1003129,Yousf Tavga Norenga,CM-000004355,Credit Memos,9/21/2022,28.80000,28.80000
1003129,Yousf Tavga Norenga,PMT-0000014781,Payments,9/21/2022,0.00000,211.20000
1003130,Expire & Talaf  Slemany,SINV-0000043724,Sales / Invoices,12/6/2021,0.00000,0.00000
1003130,Expire & Talaf  Slemany,SINV-0000044133,Sales / Invoices,12/15/2021,0.00000,0.00000
1003130,Expire & Talaf  Slemany,SINV-0000045103,Sales / Invoices,1/9/2022,0.00000,0.00000
1003130,Expire & Talaf  Slemany,SINV-0000046837,Sales / Invoices,2/14/2022,0.00000,0.00000
1003130,Expire & Talaf  Slemany,SINV-0000047745,Sales / Invoices,3/9/2022,0.00000,0.00000
1003130,Expire & Talaf  Slemany,SINV-0000048248,Sales / Invoices,3/23/2022,0.00000,0.00000
1003130,Expire & Talaf  Slemany,SINV-0000049905,Sales / Invoices,5/12/2022,0.00000,0.00000
1003130,Expire & Talaf  Slemany,SINV-0000050864,Sales / Invoices,6/13/2022,0.00000,0.00000
1003130,Expire & Talaf  Slemany,SINV-0000052009,Sales / Invoices,7/24/2022,0.00000,0.00000
1003130,Expire & Talaf  Slemany,SINV-0000052459,Sales / Invoices,8/9/2022,0.00000,0.00000
1003130,Expire & Talaf  Slemany,SINV-0000052954,Sales / Invoices,8/30/2022,0.00000,0.00000
1003130,Expire & Talaf  Slemany,SINV-0000053332,Sales / Invoices,9/19/2022,0.00000,0.00000
1003131,Al Asawer Ph Samara,SINV-0000043759,Sales / Invoices,12/6/2021,145.20000,145.20000
1003131,Al Asawer Ph Samara,CM-000002424,Credit Memos,2/15/2022,7.26000,7.26000
1003131,Al Asawer Ph Samara,PMT-0000011414,Payments,2/15/2022,0.00000,137.94000
1003132,Mirko Ph Slemany,SINV-0000043765,Sales / Invoices,12/7/2021,0.00000,0.00000
1003132,Mirko Ph Slemany,SRTN-0000003406,Returns,12/7/2021,0.00000,0.00000
1003133,Albelasan Ph Mosel,SINV-0000043769,Sales / Invoices,12/7/2021,0.00000,0.00000
1003134,Ahmad Mahsan Ali Ph Baxdad,SINV-0000043783,Sales / Invoices,12/7/2021,22.50000,22.50000
1003135,Naeem Aljana Ph Baxdad,SINV-0000043785,Sales / Invoices,12/7/2021,202.50000,202.50000
1003136,Hamsa Alsaadoon Ph Baxdad,SINV-0000043786,Sales / Invoices,12/7/2021,460.00000,460.00000
1003137,Chray Soran Ph Soran,SINV-0000043791,Sales / Invoices,12/7/2021,"1,203.90000","1,203.90000"
1003137,Chray Soran Ph Soran,SINV-0000049391,Sales / Invoices,4/23/2022,300.00000,300.00000
1003137,Chray Soran Ph Soran,SINV-0000051623,Sales / Invoices,7/16/2022,180.00000,180.00000
1003137,Chray Soran Ph Soran,SINV-0000052594,Sales / Invoices,8/15/2022,364.50000,364.50000
1003137,Chray Soran Ph Soran,DM-0000000454,Debit Memos,7/31/2022,180.58500,180.58500
1003137,Chray Soran Ph Soran,CM-000003754,Credit Memos,7/26/2022,180.58500,180.58500
1003137,Chray Soran Ph Soran,CM-000003915,Credit Memos,8/7/2022,180.58500,180.58500
1003137,Chray Soran Ph Soran,PMT-0000013624,Payments,7/25/2022,0.00000,"1,023.31500"
1003137,Chray Soran Ph Soran,PMT-0000013809,Payments,7/31/2022,0.00000,"-1,023.31500"
1003137,Chray Soran Ph Soran,PMT-0000013979,Payments,8/7/2022,0.00000,"1,023.31500"
1003138,Tandrusti Bash Ph Hawler,SINV-0000043812,Sales / Invoices,12/7/2021,0.00000,0.00000
1003138,Tandrusti Bash Ph Hawler,SRTN-0000003414,Returns,12/7/2021,0.00000,0.00000
1003138,Tandrusti Bash Ph Hawler,SRTN-0000004426,Returns,7/19/2022,0.00000,0.00000
1003139,Hajar Humanitarian Organization For Health,SINV-0000043825,Sales / Invoices,12/8/2021,138.55000,138.55000
1003139,Hajar Humanitarian Organization For Health,CM-000002281,Credit Memos,1/30/2022,20.78300,20.78300
1003139,Hajar Humanitarian Organization For Health,PMT-0000011184,Payments,1/30/2022,0.00000,117.76800
1003140,3adan Almrkazi Ph Karkuk,SINV-0000043837,Sales / Invoices,12/8/2021,300.00000,300.00000
1003140,3adan Almrkazi Ph Karkuk,SINV-0000043838,Sales / Invoices,12/8/2021,100.00000,100.00000
1003140,3adan Almrkazi Ph Karkuk,CM-000002282,Credit Memos,1/30/2022,15.00000,15.00000
1003140,3adan Almrkazi Ph Karkuk,SRTN-0000004050,Returns,4/19/2022,81.25000,81.25000
1003140,3adan Almrkazi Ph Karkuk,PMT-0000011185,Payments,1/30/2022,0.00000,285.00000
1003140,3adan Almrkazi Ph Karkuk,PMT-0000012759,Payments,5/22/2022,0.00000,18.80000
1003141,Sa3ad Suliman Ph Mosel,SINV-0000043849,Sales / Invoices,12/8/2021,100.00000,100.00000
1003141,Sa3ad Suliman Ph Mosel,SINV-0000048064,Sales / Invoices,3/17/2022,0.00000,0.00000
1003141,Sa3ad Suliman Ph Mosel,PMT-0000010954,Payments,12/30/2021,0.00000,100.00000
1003142,Al Rahma Ph Baxdad,SINV-0000043850,Sales / Invoices,12/8/2021,"2,846.50000","2,846.50000"
1003143,Wary Ma Drug Store Duhok,SINV-0000043874,Sales / Invoices,12/9/2021,"2,790.00000","2,790.00000"
1003143,Wary Ma Drug Store Duhok,SINV-0000043964,Sales / Invoices,12/11/2021,256.00000,256.00000
1003143,Wary Ma Drug Store Duhok,SINV-0000044669,Sales / Invoices,12/28/2021,"2,216.90000","2,216.90000"
1003143,Wary Ma Drug Store Duhok,SINV-0000045798,Sales / Invoices,1/22/2022,"1,282.80000","1,282.80000"
1003143,Wary Ma Drug Store Duhok,SINV-0000045989,Sales / Invoices,1/26/2022,0.00000,0.00000
1003143,Wary Ma Drug Store Duhok,SINV-0000046361,Sales / Invoices,2/3/2022,753.00000,753.00000
1003143,Wary Ma Drug Store Duhok,SINV-0000047245,Sales / Invoices,2/23/2022,"1,372.50000","1,372.50000"
1003143,Wary Ma Drug Store Duhok,SINV-0000047290,Sales / Invoices,2/24/2022,0.00000,0.00000
1003143,Wary Ma Drug Store Duhok,SINV-0000048081,Sales / Invoices,3/19/2022,"1,814.00000","1,814.00000"
1003143,Wary Ma Drug Store Duhok,SINV-0000048563,Sales / Invoices,4/2/2022,0.00000,0.00000
1003143,Wary Ma Drug Store Duhok,SINV-0000048861,Sales / Invoices,4/10/2022,"1,384.00000","1,384.00000"
1003143,Wary Ma Drug Store Duhok,SINV-0000049677,Sales / Invoices,5/8/2022,0.00000,0.00000
1003143,Wary Ma Drug Store Duhok,SINV-0000050612,Sales / Invoices,6/5/2022,0.00000,0.00000
1003143,Wary Ma Drug Store Duhok,SINV-0000051308,Sales / Invoices,6/27/2022,0.00000,0.00000
1003143,Wary Ma Drug Store Duhok,SINV-0000051947,Sales / Invoices,7/23/2022,0.00000,0.00000
1003143,Wary Ma Drug Store Duhok,SINV-0000052888,Sales / Invoices,8/27/2022,0.00000,0.00000
1003143,Wary Ma Drug Store Duhok,CM-000002280,Credit Memos,1/30/2022,418.50000,418.50000
1003143,Wary Ma Drug Store Duhok,CM-000003647,Credit Memos,7/20/2022,247.29000,247.29000
1003143,Wary Ma Drug Store Duhok,SRTN-0000004893,Returns,9/29/2022,"1,024.40000","1,024.40000"
1003143,Wary Ma Drug Store Duhok,PMT-0000011183,Payments,1/30/2022,0.00000,"2,371.50000"
1003143,Wary Ma Drug Store Duhok,PMT-0000013449,Payments,7/20/2022,0.00000,"2,225.61000"
1003144,Expire &Talaf Main Store,SINV-0000043875,Sales / Invoices,12/9/2021,0.00000,0.00000
1003144,Expire &Talaf Main Store,SINV-0000045755,Sales / Invoices,1/20/2022,0.00000,0.00000
1003144,Expire &Talaf Main Store,SINV-0000046133,Sales / Invoices,1/30/2022,0.00000,0.00000
1003144,Expire &Talaf Main Store,SINV-0000046841,Sales / Invoices,2/14/2022,0.00000,0.00000
1003144,Expire &Talaf Main Store,SINV-0000047079,Sales / Invoices,2/20/2022,0.00000,0.00000
1003144,Expire &Talaf Main Store,SINV-0000049527,Sales / Invoices,4/26/2022,0.00000,0.00000
1003144,Expire &Talaf Main Store,SINV-0000049737,Sales / Invoices,5/8/2022,0.00000,0.00000
1003144,Expire &Talaf Main Store,SINV-0000050275,Sales / Invoices,5/24/2022,0.00000,0.00000
1003144,Expire &Talaf Main Store,SINV-0000053033,Sales / Invoices,9/4/2022,0.00000,0.00000
1003144,Expire &Talaf Main Store,SINV-0000053256,Sales / Invoices,9/14/2022,0.00000,0.00000
1003145,Avesta Ph Karkuk,SINV-0000043880,Sales / Invoices,12/9/2021,30.00000,30.00000
1003145,Avesta Ph Karkuk,PMT-0000011194,Payments,1/30/2022,0.00000,30.00000
1003146,Aswar Drug Store Karkuk,SINV-0000043894,Sales / Invoices,12/9/2021,"3,000.00000","3,000.00000"
1003146,Aswar Drug Store Karkuk,SINV-0000043895,Sales / Invoices,12/9/2021,0.00000,0.00000
1003146,Aswar Drug Store Karkuk,SINV-0000045140,Sales / Invoices,1/9/2022,"6,000.00000","6,000.00000"
1003146,Aswar Drug Store Karkuk,SINV-0000045141,Sales / Invoices,1/9/2022,0.00000,0.00000
1003146,Aswar Drug Store Karkuk,CM-000002262,Credit Memos,1/27/2022,300.00000,300.00000
1003146,Aswar Drug Store Karkuk,CM-000002643,Credit Memos,3/19/2022,900.00000,900.00000
1003146,Aswar Drug Store Karkuk,PMT-0000011158,Payments,1/27/2022,0.00000,"2,700.00000"
1003146,Aswar Drug Store Karkuk,PMT-0000011813,Payments,3/19/2022,0.00000,"5,100.00000"
1003147,Darbaz Ph Karkuk,SINV-0000043896,Sales / Invoices,12/9/2021,20.00000,20.00000
1003147,Darbaz Ph Karkuk,SINV-0000043897,Sales / Invoices,12/9/2021,120.00000,120.00000
1003147,Darbaz Ph Karkuk,CM-000002289,Credit Memos,1/31/2022,7.00000,7.00000
1003147,Darbaz Ph Karkuk,PMT-0000011201,Payments,1/31/2022,0.00000,133.00000
1003148,Pshkof ph khabat,SINV-0000043911,Sales / Invoices,12/11/2021,460.00000,460.00000
1003148,Pshkof ph khabat,CM-000002191,Credit Memos,1/15/2022,14.08500,14.08500
1003148,Pshkof ph khabat,CM-000002222,Credit Memos,1/15/2022,54.91500,54.91500
1003148,Pshkof ph khabat,PMT-0000011069,Payments,1/15/2022,0.00000,79.81500
1003148,Pshkof ph khabat,PMT-0000011107,Payments,1/15/2022,0.00000,311.18500
1003149,Roza Ph Karkuk,SINV-0000043925,Sales / Invoices,12/11/2021,60.00000,60.00000
1003149,Roza Ph Karkuk,SINV-0000043968,Sales / Invoices,12/12/2021,60.00000,60.00000
1003150,Heal Drug Store Hawler,SINV-0000043930,Sales / Invoices,12/11/2021,"2,420.90000","2,420.90000"
1003150,Heal Drug Store Hawler,SINV-0000044558,Sales / Invoices,12/27/2021,500.40000,500.40000
1003150,Heal Drug Store Hawler,SINV-0000045014,Sales / Invoices,1/6/2022,"1,345.00000","1,345.00000"
1003150,Heal Drug Store Hawler,SINV-0000045015,Sales / Invoices,1/6/2022,80.00000,80.00000
1003150,Heal Drug Store Hawler,SINV-0000046199,Sales / Invoices,2/1/2022,210.00000,210.00000
1003150,Heal Drug Store Hawler,SINV-0000046364,Sales / Invoices,2/5/2022,405.00000,405.00000
1003150,Heal Drug Store Hawler,SINV-0000046560,Sales / Invoices,2/8/2022,160.00000,160.00000
1003150,Heal Drug Store Hawler,SINV-0000046627,Sales / Invoices,2/9/2022,445.00000,445.00000
1003150,Heal Drug Store Hawler,SINV-0000047363,Sales / Invoices,2/27/2022,600.00000,600.00000
1003150,Heal Drug Store Hawler,SINV-0000047625,Sales / Invoices,3/6/2022,310.40000,310.40000
1003150,Heal Drug Store Hawler,SINV-0000048745,Sales / Invoices,4/6/2022,"2,565.40000","2,565.40000"
1003150,Heal Drug Store Hawler,SINV-0000048746,Sales / Invoices,4/6/2022,160.00000,160.00000
1003150,Heal Drug Store Hawler,SINV-0000049635,Sales / Invoices,5/7/2022,725.00000,725.00000
1003150,Heal Drug Store Hawler,SINV-0000050072,Sales / Invoices,5/18/2022,"1,938.75000","1,938.75000"
1003150,Heal Drug Store Hawler,SINV-0000050073,Sales / Invoices,5/18/2022,160.00000,160.00000
1003150,Heal Drug Store Hawler,SINV-0000050152,Sales / Invoices,5/21/2022,568.00000,568.00000
1003150,Heal Drug Store Hawler,SINV-0000050710,Sales / Invoices,6/8/2022,133.50000,133.50000
1003150,Heal Drug Store Hawler,SINV-0000050927,Sales / Invoices,6/15/2022,433.50000,433.50000
1003150,Heal Drug Store Hawler,SINV-0000051281,Sales / Invoices,6/27/2022,150.00000,150.00000
1003150,Heal Drug Store Hawler,SINV-0000051736,Sales / Invoices,7/18/2022,795.00000,795.00000
1003150,Heal Drug Store Hawler,SINV-0000053088,Sales / Invoices,9/6/2022,318.20000,318.20000
1003150,Heal Drug Store Hawler,DM-0000000455,Debit Memos,7/31/2022,497.31000,497.31000
1003150,Heal Drug Store Hawler,DM-0000000834,Debit Memos,8/31/2022,497.31000,497.31000
1003150,Heal Drug Store Hawler,CM-000003140,Credit Memos,5/11/2022,438.19500,438.19500
1003150,Heal Drug Store Hawler,CM-000003416,Credit Memos,7/2/2022,450.75000,450.75000
1003150,Heal Drug Store Hawler,CM-000003727,Credit Memos,7/26/2022,46.56000,46.56000
1003150,Heal Drug Store Hawler,CM-000003935,Credit Memos,8/7/2022,497.31000,497.31000
1003150,Heal Drug Store Hawler,CM-000004076,Credit Memos,8/14/2022,384.81000,384.81000
1003150,Heal Drug Store Hawler,CM-000004179,Credit Memos,8/31/2022,450.75000,450.75000
1003150,Heal Drug Store Hawler,CM-000004180,Credit Memos,8/31/2022,46.56000,46.56000
1003150,Heal Drug Store Hawler,PMT-0000012630,Payments,5/11/2022,0.00000,"2,483.10500"
1003150,Heal Drug Store Hawler,PMT-0000013163,Payments,7/2/2022,0.00000,240.00000
1003150,Heal Drug Store Hawler,PMT-0000013164,Payments,7/2/2022,0.00000,"2,554.25000"
1003150,Heal Drug Store Hawler,PMT-0000013594,Payments,7/25/2022,0.00000,263.84000
1003150,Heal Drug Store Hawler,PMT-0000013595,Payments,7/25/2022,0.00000,160.00000
1003150,Heal Drug Store Hawler,PMT-0000013810,Payments,7/31/2022,0.00000,"-3,218.09000"
1003150,Heal Drug Store Hawler,PMT-0000013980,Payments,8/7/2022,0.00000,"3,218.09000"
1003150,Heal Drug Store Hawler,PMT-0000014208,Payments,8/14/2022,0.00000,"2,180.59000"
1003151,Pink Line Ph Hawler,SINV-0000043952,Sales / Invoices,12/11/2021,0.00000,0.00000
1003152,Zuheer Ph Mosel,SINV-0000043957,Sales / Invoices,12/11/2021,0.00000,0.00000
1003153,Shahad Al Shafa Ph Baxdad,SINV-0000043958,Sales / Invoices,12/11/2021,127.50000,127.50000
1003154,Darwn Pak Ph Hawler,SINV-0000043972,Sales / Invoices,12/12/2021,469.00000,469.00000
1003154,Darwn Pak Ph Hawler,SINV-0000046198,Sales / Invoices,2/1/2022,56.80000,56.80000
1003154,Darwn Pak Ph Hawler,SINV-0000049555,Sales / Invoices,4/27/2022,248.00000,248.00000
1003154,Darwn Pak Ph Hawler,SINV-0000051254,Sales / Invoices,6/26/2022,119.80000,119.80000
1003154,Darwn Pak Ph Hawler,SINV-0000051911,Sales / Invoices,7/21/2022,173.50000,173.50000
1003154,Darwn Pak Ph Hawler,SINV-0000051912,Sales / Invoices,7/21/2022,0.00000,0.00000
1003154,Darwn Pak Ph Hawler,DM-0000000456,Debit Memos,7/31/2022,26.02500,26.02500
1003154,Darwn Pak Ph Hawler,CM-000002193,Credit Memos,1/15/2022,70.35000,70.35000
1003154,Darwn Pak Ph Hawler,CM-000002470,Credit Memos,3/1/2022,8.52000,8.52000
1003154,Darwn Pak Ph Hawler,CM-000003097,Credit Memos,5/10/2022,37.20000,37.20000
1003154,Darwn Pak Ph Hawler,CM-000003739,Credit Memos,7/26/2022,26.02500,26.02500
1003154,Darwn Pak Ph Hawler,CM-000003841,Credit Memos,8/7/2022,26.02500,26.02500
1003154,Darwn Pak Ph Hawler,CM-000004456,Credit Memos,9/29/2022,17.97000,17.97000
1003154,Darwn Pak Ph Hawler,PMT-0000011072,Payments,1/15/2022,0.00000,398.65000
1003154,Darwn Pak Ph Hawler,PMT-0000011589,Payments,3/1/2022,0.00000,48.28000
1003154,Darwn Pak Ph Hawler,PMT-0000012583,Payments,5/8/2022,0.00000,210.80000
1003154,Darwn Pak Ph Hawler,PMT-0000013607,Payments,7/25/2022,0.00000,147.47500
1003154,Darwn Pak Ph Hawler,PMT-0000013811,Payments,7/31/2022,0.00000,-147.47500
1003154,Darwn Pak Ph Hawler,PMT-0000014010,Payments,8/7/2022,0.00000,147.47500
1003154,Darwn Pak Ph Hawler,PMT-0000015012,Payments,9/29/2022,0.00000,101.83000
1003155,Alarjwan Ph Baxdad,SINV-0000043986,Sales / Invoices,12/12/2021,120.00000,120.00000
1003155,Alarjwan Ph Baxdad,PMT-0000014866,Payments,9/21/2022,0.00000,120.00000
1003156,Zainab Alsafi Ph Baxdad,SINV-0000044044,Sales / Invoices,12/13/2021,140.00000,140.00000
1003156,Zainab Alsafi Ph Baxdad,SRTN-0000004855,Returns,9/22/2022,127.26000,127.26000
1003157,Alsafar Ph Baxdad,SINV-0000044045,Sales / Invoices,12/13/2021,350.00000,350.00000
1003157,Alsafar Ph Baxdad,SRTN-0000004851,Returns,9/22/2022,350.00000,350.00000
1003158,Rukin Alshifa2 Ph Mosel,SINV-0000044057,Sales / Invoices,12/13/2021,0.00000,0.00000
1003159,Expire & Talaf  Tkrit,SINV-0000044069,Sales / Invoices,12/13/2021,0.00000,0.00000
1003159,Expire & Talaf  Tkrit,SINV-0000046109,Sales / Invoices,1/30/2022,0.00000,0.00000
1003159,Expire & Talaf  Tkrit,SINV-0000049110,Sales / Invoices,4/16/2022,0.00000,0.00000
1003159,Expire & Talaf  Tkrit,SINV-0000049562,Sales / Invoices,4/27/2022,0.00000,0.00000
1003159,Expire & Talaf  Tkrit,SINV-0000051116,Sales / Invoices,6/21/2022,0.00000,0.00000
1003159,Expire & Talaf  Tkrit,SINV-0000052461,Sales / Invoices,8/9/2022,0.00000,0.00000
1003159,Expire & Talaf  Tkrit,SINV-0000053160,Sales / Invoices,9/10/2022,0.00000,0.00000
1003160,Shar Norenga Slemany,SINV-0000044073,Sales / Invoices,12/13/2021,210.00000,210.00000
1003161,Al Ezz Ph Karkuk,SINV-0000044081,Sales / Invoices,12/14/2021,120.00000,120.00000
1003161,Al Ezz Ph Karkuk,CM-000002285,Credit Memos,1/30/2022,6.00000,6.00000
1003161,Al Ezz Ph Karkuk,PMT-0000011190,Payments,1/30/2022,0.00000,114.00000
1003162,Sara Safwan Ph Mosel,SINV-0000044107,Sales / Invoices,12/14/2021,0.00000,0.00000
1003162,Sara Safwan Ph Mosel,SINV-0000045880,Sales / Invoices,1/24/2022,0.00000,0.00000
1003162,Sara Safwan Ph Mosel,SINV-0000046787,Sales / Invoices,2/13/2022,0.00000,0.00000
1003162,Sara Safwan Ph Mosel,SINV-0000047920,Sales / Invoices,3/14/2022,0.00000,0.00000
1003162,Sara Safwan Ph Mosel,SINV-0000048189,Sales / Invoices,3/20/2022,0.00000,0.00000
1003162,Sara Safwan Ph Mosel,SINV-0000050351,Sales / Invoices,5/28/2022,0.00000,0.00000
1003163,Baxi Pirmam Ph Hawler,SINV-0000044120,Sales / Invoices,12/14/2021,0.00000,0.00000
1003163,Baxi Pirmam Ph Hawler,SINV-0000052995,Sales / Invoices,9/3/2022,0.00000,0.00000
1003164,Jant Alazhar Ph Mosel,SINV-0000044123,Sales / Invoices,12/14/2021,0.00000,0.00000
1003164,Jant Alazhar Ph Mosel,SINV-0000044411,Sales / Invoices,12/22/2021,0.00000,0.00000
1003165,Rweda Adel Mhesen Ph Baxdad,SINV-0000044163,Sales / Invoices,12/15/2021,30.00000,30.00000
1003165,Rweda Adel Mhesen Ph Baxdad,PMT-0000015170,Payments,10/18/2022,0.00000,30.00000
1003166,Dema Talib Abdalsaheb Ph Baxdad,SINV-0000044164,Sales / Invoices,12/15/2021,37.50000,37.50000
1003167,Kazm Ali Kazm Ph Baxdad,SINV-0000044165,Sales / Invoices,12/15/2021,20.00000,20.00000
1003167,Kazm Ali Kazm Ph Baxdad,SRTN-0000004461,Returns,7/20/2022,19.00000,19.00000
1003168,Dubai Ph Karkuk,SINV-0000044173,Sales / Invoices,12/15/2021,600.00000,600.00000
1003168,Dubai Ph Karkuk,SINV-0000050023,Sales / Invoices,5/16/2022,300.00000,300.00000
1003168,Dubai Ph Karkuk,DM-0000000457,Debit Memos,7/31/2022,18.00000,18.00000
1003168,Dubai Ph Karkuk,DM-0000000580,Debit Memos,8/31/2022,18.00000,18.00000
1003168,Dubai Ph Karkuk,CM-000003460,Credit Memos,7/6/2022,18.00000,18.00000
1003168,Dubai Ph Karkuk,CM-000003825,Credit Memos,8/7/2022,18.00000,18.00000
1003168,Dubai Ph Karkuk,CM-000004247,Credit Memos,9/1/2022,18.00000,18.00000
1003168,Dubai Ph Karkuk,PMT-0000013231,Payments,7/6/2022,0.00000,282.00000
1003168,Dubai Ph Karkuk,PMT-0000013706,Payments,7/31/2022,0.00000,-282.00000
1003168,Dubai Ph Karkuk,PMT-0000014046,Payments,8/7/2022,0.00000,282.00000
1003168,Dubai Ph Karkuk,PMT-0000014466,Payments,8/31/2022,0.00000,-282.00000
1003168,Dubai Ph Karkuk,PMT-0000014611,Payments,9/1/2022,0.00000,282.00000
1003169,Asmany Barin Ph Hawler,SINV-0000044194,Sales / Invoices,12/16/2021,0.00000,0.00000
1003169,Asmany Barin Ph Hawler,SINV-0000047304,Sales / Invoices,2/26/2022,0.00000,0.00000
1003169,Asmany Barin Ph Hawler,SRTN-0000003447,Returns,12/16/2021,0.00000,0.00000
1003169,Asmany Barin Ph Hawler,SRTN-0000003738,Returns,2/26/2022,0.00000,0.00000
1003169,Asmany Barin Ph Hawler,SRTN-0000004428,Returns,7/19/2022,0.00000,0.00000
1003169,Asmany Barin Ph Hawler,SRTN-0000004739,Returns,9/5/2022,0.00000,0.00000
1003170,Alrumana Ph Mosel,SINV-0000044222,Sales / Invoices,12/16/2021,0.00000,0.00000
1003170,Alrumana Ph Mosel,SINV-0000044437,Sales / Invoices,12/23/2021,0.00000,0.00000
1003170,Alrumana Ph Mosel,SINV-0000046912,Sales / Invoices,2/16/2022,0.00000,0.00000
1003170,Alrumana Ph Mosel,SINV-0000047047,Sales / Invoices,2/19/2022,168.63000,168.63000
1003170,Alrumana Ph Mosel,SINV-0000047257,Sales / Invoices,2/23/2022,0.00000,0.00000
1003170,Alrumana Ph Mosel,SRTN-0000003730,Returns,2/23/2022,168.63000,168.63000
